MN997409.1,AY304488.1,90.056,1619,142,12,28257,29860,28117,29731,0.0,2080
MN997409.1,AY304488.1,79.335,1926,361,31,16,1923,1,1907,0.0,1317
MN997409.1,AY390556.1,82.321,17716,2945,169,3956,21577,3883,21505,0.0,15191
MN997409.1,AY390556.1,80.100,5417,986,68,22539,27910,22429,27798,0.0,3947
MN997409.1,AY390556.1,90.080,1633,143,12,28257,29874,28132,29760,0.0,2100
MN997409.1,AY390556.1,79.257,1938,361,34,6,1923,6,1922,0.0,1314
MN997409.1,AY394985.1,82.313,17714,2950,168,3956,21577,3633,21255,0.0,15186
MN997409.1,AY394985.1,80.081,5417,987,68,22539,27910,22179,27548,0.0,3941
MN997409.1,AY394985.1,90.189,1641,142,12,28257,29882,27882,29518,0.0,2121
MN997409.1,AY394985.1,77.784,1688,343,27,252,1923,1,1672,0.0,1011
MN997409.1,CS079029.1,82.315,17716,2946,169,3956,21577,3868,21490,0.0,15186
MN997409.1,CS079029.1,80.081,5417,987,68,22539,27910,22414,27783,0.0,3941
MN997409.1,CS079029.1,90.189,1641,142,12,28257,29882,28088,29724,0.0,2121
MN997409.1,CS079029.1,79.305,1928,358,35,16,1923,1,1907,0.0,1312
MN997409.1,EU371564.1,82.315,17716,2946,169,3956,21577,3883,21505,0.0,15186
MN997409.1,EU371564.1,79.922,5379,994,62,22539,27878,22429,27760,0.0,3871
MN997409.1,EU371564.1,90.018,1633,144,12,28257,29874,27884,29512,0.0,2095
MN997409.1,EU371564.1,79.463,1938,357,36,6,1923,6,1922,0.0,1336
MN997409.1,AY278554.2,82.315,17716,2946,169,3956,21577,3868,21490,0.0,15186
MN997409.1,AY278554.2,80.081,5417,987,68,22539,27910,22414,27783,0.0,3941
MN997409.1,AY278554.2,90.189,1641,142,12,28257,29882,28088,29724,0.0,2121
MN997409.1,AY278554.2,79.305,1928,358,35,16,1923,1,1907,0.0,1312
MN997409.1,AY394986.1,82.308,17714,2951,168,3956,21577,3832,21454,0.0,15180
MN997409.1,AY394986.1,80.063,5417,988,68,22539,27910,22378,27747,0.0,3936
MN997409.1,AY394986.1,90.189,1641,142,12,28257,29882,28081,29717,0.0,2121
MN997409.1,AY394986.1,79.120,1887,360,28,55,1923,1,1871,0.0,1271
MN997409.1,AY394994.1,82.308,17714,2951,168,3956,21577,3868,21490,0.0,15180
MN997409.1,AY394994.1,80.081,5417,987,68,22539,27910,22414,27783,0.0,3941
MN997409.1,AY394994.1,90.189,1641,142,12,28257,29882,28117,29753,0.0,2121
MN997409.1,AY394994.1,79.232,1926,363,31,16,1923,1,1907,0.0,1306
MN997409.1,AY559093.1,82.310,17716,2947,169,3956,21577,3867,21489,0.0,15180
MN997409.1,AY559093.1,80.044,5417,989,68,22539,27910,22413,27782,0.0,3930
MN997409.1,AY559093.1,90.123,1630,142,12,28257,29871,28087,29712,0.0,2100
MN997409.1,AY559093.1,79.221,1925,359,35,19,1923,3,1906,0.0,1301
MN997409.1,EU371559.1,82.310,17716,2947,169,3956,21577,3883,21505,0.0,15180
MN997409.1,EU371559.1,80.081,5417,987,68,22539,27910,22429,27798,0.0,3941
MN997409.1,EU371559.1,90.141,1633,142,12,28257,29874,28103,29731,0.0,2106
MN997409.1,EU371559.1,79.360,1938,359,35,6,1923,6,1922,0.0,1325
MN997409.1,KY417146.1,82.304,17716,2949,169,3956,21577,3883,21506,0.0,15176
MN997409.1,KY417146.1,81.344,7617,1267,119,22346,29882,22237,29779,0.0,6052
MN997409.1,KY417146.1,77.559,2237,453,42,6,2218,6,2217,0.0,1304
MN997409.1,MK211376.1,82.317,17701,2945,167,3956,21562,3882,21491,0.0,15176
MN997409.1,MK211376.1,79.524,5079,946,77,22346,27386,22238,27260,0.0,3531
MN997409.1,MK211376.1,85.783,2483,308,32,27385,29836,27788,30256,0.0,2588
MN997409.1,MK211376.1,77.738,2237,449,42,6,2218,5,2216,0.0,1327
MN997409.1,AY394978.1,82.304,17716,2948,169,3956,21577,3811,21433,0.0,15175
MN997409.1,AY394978.1,80.052,5379,987,62,22539,27878,22357,27688,0.0,3910
MN997409.1,AY394978.1,90.189,1641,142,12,28257,29882,27992,29628,0.0,2121
MN997409.1,AY394978.1,78.961,1868,355,32,76,1923,1,1850,0.0,1238
MN997409.1,AY394983.1,82.304,17716,2948,169,3956,21577,3831,21453,0.0,15175
MN997409.1,AY394983.1,80.100,5417,986,68,22539,27910,22377,27746,0.0,3947
MN997409.1,AY394983.1,90.189,1641,142,12,28257,29882,28051,29687,0.0,2121
MN997409.1,AY394983.1,79.184,1888,355,32,56,1923,1,1870,0.0,1275
MN997409.1,AY394987.1,82.304,17716,2948,169,3956,21577,3841,21463,0.0,15175
MN997409.1,AY394987.1,80.081,5417,987,68,22539,27910,22387,27756,0.0,3941
MN997409.1,AY394987.1,90.189,1641,142,12,28257,29882,28061,29697,0.0,2121
MN997409.1,AY394987.1,79.294,1898,355,32,46,1923,1,1880,0.0,1293
MN997409.1,AY394991.1,82.304,17716,2948,169,3956,21577,3868,21490,0.0,15175
MN997409.1,AY394991.1,80.081,5417,987,68,22539,27910,22414,27783,0.0,3941
MN997409.1,AY394991.1,90.189,1641,142,12,28257,29882,28088,29724,0.0,2121
MN997409.1,AY394991.1,79.305,1928,358,35,16,1923,1,1907,0.0,1312
MN997409.1,AY394992.1,82.305,17717,2946,171,3956,21577,3868,21490,0.0,15175
MN997409.1,AY394992.1,80.100,5417,986,68,22539,27910,22414,27783,0.0,3947
MN997409.1,AY394992.1,90.189,1641,142,12,28257,29882,28088,29724,0.0,2121
MN997409.1,AY394992.1,79.253,1928,359,35,16,1923,1,1907,0.0,1306
MN997409.1,AY394993.1,82.306,17718,2944,172,3956,21577,3868,21490,0.0,15175
MN997409.1,AY394993.1,80.081,5417,987,68,22539,27910,22414,27783,0.0,3941
MN997409.1,AY394993.1,90.189,1641,142,12,28257,29882,28088,29724,0.0,2121
MN997409.1,AY394993.1,79.232,1926,363,31,16,1923,1,1907,0.0,1306
MN997409.1,AY394995.1,82.302,17714,2952,168,3956,21577,3868,21490,0.0,15175
MN997409.1,AY394995.1,80.063,5417,988,68,22539,27910,22414,27783,0.0,3936
MN997409.1,AY394995.1,90.189,1641,142,12,28257,29882,28117,29753,0.0,2121
MN997409.1,AY394995.1,79.232,1926,363,31,16,1923,1,1907,0.0,1306
MN997409.1,AY394998.1,82.304,17716,2948,169,3956,21577,3868,21490,0.0,15175
MN997409.1,AY394998.1,80.063,5417,988,68,22539,27910,22414,27783,0.0,3936
MN997409.1,AY394998.1,90.189,1641,142,12,28257,29882,28088,29724,0.0,2121
MN997409.1,AY394998.1,79.305,1928,358,35,16,1923,1,1907,0.0,1312
MN997409.1,AY394999.1,82.304,17716,2948,169,3956,21577,3868,21490,0.0,15175
MN997409.1,AY394999.1,80.075,5335,979,60,22539,27835,22414,27702,0.0,3886
MN997409.1,AY394999.1,90.189,1641,142,12,28257,29882,27702,29338,0.0,2121
MN997409.1,AY394999.1,79.305,1928,358,35,16,1923,1,1907,0.0,1312
MN997409.1,AY559082.1,82.304,17716,2948,169,3956,21577,3882,21504,0.0,15175
MN997409.1,AY559082.1,80.059,5416,988,68,22539,27909,22428,27796,0.0,3934
MN997409.1,AY559082.1,90.123,1630,142,12,28257,29871,28045,29670,0.0,2100
MN997409.1,AY559082.1,79.199,1923,359,35,21,1923,20,1921,0.0,1297
MN997409.1,AY559083.1,82.304,17716,2948,169,3956,21577,3917,21539,0.0,15175
MN997409.1,AY559083.1,80.089,5379,985,62,22539,27878,22463,27794,0.0,3921
MN997409.1,AY559083.1,90.153,1635,142,12,28257,29876,28137,29767,0.0,2109
MN997409.1,AY559083.1,79.325,1925,357,35,19,1923,53,1956,0.0,1312
MN997409.1,AY559084.1,82.304,17716,2948,169,3956,21577,3867,21489,0.0,15175
MN997409.1,AY559084.1,80.063,5417,988,68,22539,27910,22413,27782,0.0,3936
MN997409.1,AY559084.1,90.183,1640,142,12,28257,29881,28087,29722,0.0,2119
MN997409.1,AY559084.1,79.221,1925,359,35,19,1923,3,1906,0.0,1301
MN997409.1,AY559085.1,82.304,17716,2948,169,3956,21577,3867,21489,0.0,15175
MN997409.1,AY559085.1,80.044,5417,989,68,22539,27910,22413,27782,0.0,3930
MN997409.1,AY559085.1,90.129,1631,142,12,28257,29872,28087,29713,0.0,2102
MN997409.1,AY559085.1,79.221,1925,359,35,19,1923,3,1906,0.0,1301
MN997409.1,AY559086.1,82.304,17716,2948,169,3956,21577,3867,21489,0.0,15175
MN997409.1,AY559086.1,80.093,5380,985,62,22539,27879,22413,27745,0.0,3923
MN997409.1,AY559086.1,90.111,1628,142,12,28257,29869,28038,29661,0.0,2097
MN997409.1,AY559086.1,79.325,1925,357,35,19,1923,3,1906,0.0,1312
MN997409.1,AY559095.1,82.304,17716,2948,169,3956,21577,3873,21495,0.0,15175
MN997409.1,AY559095.1,80.044,5417,989,68,22539,27910,22419,27788,0.0,3930
MN997409.1,AY559095.1,90.129,1631,142,12,28257,29872,28093,29719,0.0,2102
MN997409.1,AY559095.1,79.201,1928,360,35,16,1923,6,1912,0.0,1301
MN997409.1,AY559096.1,82.304,17716,2948,169,3956,21577,3875,21497,0.0,15175
MN997409.1,AY559096.1,80.059,5416,990,67,22539,27910,22421,27790,0.0,3936
MN997409.1,AY559096.1,90.123,1630,142,12,28257,29871,28095,29720,0.0,2100
MN997409.1,AY559096.1,79.314,1924,357,35,20,1923,12,1914,0.0,1310
MN997409.1,CQ918585.1,82.304,17716,2948,169,3956,21577,3868,21490,0.0,15175
MN997409.1,CQ918585.1,80.044,5417,989,68,22539,27910,22414,27783,0.0,3930
MN997409.1,CQ918585.1,90.189,1641,142,12,28257,29882,28088,29724,0.0,2121
MN997409.1,CQ918585.1,79.305,1928,358,35,16,1923,1,1907,0.0,1312
MN997409.1,CQ918598.1,82.304,17716,2948,169,3956,21577,3883,21505,0.0,15175
MN997409.1,CQ918598.1,80.044,5417,989,68,22539,27910,22429,27798,0.0,3930
MN997409.1,CQ918598.1,90.189,1641,142,12,28257,29882,28103,29739,0.0,2121
MN997409.1,CQ918598.1,79.360,1938,359,35,6,1923,6,1922,0.0,1325
MN997409.1,CS079026.1,82.304,17716,2948,169,3956,21577,3883,21505,0.0,15175
MN997409.1,CS079026.1,80.044,5417,989,68,22539,27910,22429,27798,0.0,3930
MN997409.1,CS079026.1,90.189,1641,142,12,28257,29882,28103,29739,0.0,2121
MN997409.1,CS079026.1,79.360,1938,359,35,6,1923,6,1922,0.0,1325
MN997409.1,AP006561.1,82.304,17716,2948,169,3956,21577,3883,21505,0.0,15175
MN997409.1,AP006561.1,80.081,5417,987,68,22539,27910,22429,27798,0.0,3941
MN997409.1,AP006561.1,90.117,1629,142,12,28257,29870,28103,29727,0.0,2098
MN997409.1,AP006561.1,79.360,1938,359,35,6,1923,6,1922,0.0,1325
MN997409.1,AY864806.1,82.304,17716,2948,169,3956,21577,3883,21505,0.0,15175
MN997409.1,AY864806.1,80.081,5417,987,68,22539,27910,22429,27798,0.0,3941
MN997409.1,AY864806.1,90.189,1641,142,12,28257,29882,28103,29739,0.0,2121
MN997409.1,AY864806.1,79.360,1938,359,35,6,1923,6,1922,0.0,1325
MN997409.1,FJ882963.1,82.304,17716,2948,169,3956,21577,3864,21486,0.0,15175
MN997409.1,FJ882963.1,80.015,5419,987,71,22539,27910,22410,27779,0.0,3919
MN997409.1,FJ882963.1,89.956,1603,142,12,28257,29844,28084,29682,0.0,2050
MN997409.1,FJ882963.1,79.314,1924,357,35,20,1923,1,1903,0.0,1310
MN997409.1,AY291451.1,82.304,17716,2948,169,3956,21577,3883,21505,0.0,15175
MN997409.1,AY291451.1,80.081,5417,987,68,22539,27910,22429,27798,0.0,3941
MN997409.1,AY291451.1,90.129,1631,142,12,28257,29872,28103,29729,0.0,2102
MN997409.1,AY291451.1,79.360,1938,359,35,6,1923,6,1922,0.0,1325
MN997409.1,AY323977.2,82.304,17716,2948,169,3956,21577,3883,21505,0.0,15175
MN997409.1,AY323977.2,80.081,5417,987,71,22539,27910,22429,27798,0.0,3941
MN997409.1,AY323977.2,90.189,1641,142,12,28257,29882,28103,29739,0.0,2121
MN997409.1,AY323977.2,79.360,1938,359,35,6,1923,6,1922,0.0,1325
MN997409.1,DJ045279.1,82.304,17716,2948,169,3956,21577,3883,21505,0.0,15175
MN997409.1,DJ045279.1,80.044,5417,989,68,22539,27910,22429,27798,0.0,3930
MN997409.1,DJ045279.1,90.189,1641,142,12,28257,29882,28103,29739,0.0,2121
MN997409.1,DJ045279.1,79.360,1938,359,35,6,1923,6,1922,0.0,1325
MN997409.1,DJ059765.1,82.304,17716,2948,169,3956,21577,3883,21505,0.0,15175
MN997409.1,DJ059765.1,80.081,5417,987,68,22539,27910,22429,27798,0.0,3941
MN997409.1,DJ059765.1,90.189,1641,142,12,28257,29882,28103,29739,0.0,2121
MN997409.1,DJ059765.1,79.360,1938,359,35,6,1923,6,1922,0.0,1325
MN997409.1,DL008527.1,82.304,17716,2948,169,3956,21577,3883,21505,0.0,15175
MN997409.1,DL008527.1,80.081,5417,987,68,22539,27910,22429,27798,0.0,3941
MN997409.1,DL008527.1,90.189,1641,142,12,28257,29882,28103,29739,0.0,2121
MN997409.1,DL008527.1,79.360,1938,359,35,6,1923,6,1922,0.0,1325
MN997409.1,AY427439.1,82.304,17716,2948,169,3956,21577,3867,21489,0.0,15175
MN997409.1,AY427439.1,80.081,5417,987,68,22539,27910,22413,27782,0.0,3941
MN997409.1,AY427439.1,90.117,1629,142,12,28257,29870,28087,29711,0.0,2098
MN997409.1,AY427439.1,79.325,1925,357,35,19,1923,3,1906,0.0,1312
MN997409.1,AY357075.1,82.304,17716,2948,169,3956,21577,3869,21491,0.0,15175
MN997409.1,AY357075.1,80.044,5417,989,68,22539,27910,22415,27784,0.0,3930
MN997409.1,AY357075.1,90.189,1641,142,12,28257,29882,28087,29723,0.0,2121
MN997409.1,AY357075.1,79.316,1929,358,35,15,1923,1,1908,0.0,1314
MN997409.1,AY502923.1,82.304,17716,2948,169,3956,21577,3883,21505,0.0,15175
MN997409.1,AY502923.1,80.081,5417,987,68,22539,27910,22429,27798,0.0,3941
MN997409.1,AY502923.1,90.129,1631,142,12,28257,29872,28103,29729,0.0,2102
MN997409.1,AY502923.1,79.360,1938,359,35,6,1923,6,1922,0.0,1325
MN997409.1,AY502925.1,82.304,17716,2948,169,3956,21577,3883,21505,0.0,15175
MN997409.1,AY502925.1,80.081,5417,987,68,22539,27910,22429,27798,0.0,3941
MN997409.1,AY502925.1,90.129,1631,142,12,28257,29872,28103,29729,0.0,2102
MN997409.1,AY502925.1,79.360,1938,359,35,6,1923,6,1922,0.0,1325
MN997409.1,AY502926.1,82.304,17716,2948,169,3956,21577,3883,21505,0.0,15175
MN997409.1,AY502926.1,80.044,5417,989,68,22539,27910,22429,27798,0.0,3932
MN997409.1,AY502926.1,90.129,1631,142,12,28257,29872,28103,29729,0.0,2102
MN997409.1,AY502926.1,79.309,1938,360,35,6,1923,6,1922,0.0,1321
MN997409.1,AY502928.1,82.304,17716,2948,169,3956,21577,3883,21505,0.0,15175
MN997409.1,AY502928.1,80.063,5417,988,68,22539,27910,22429,27798,0.0,3936
MN997409.1,AY502928.1,90.129,1631,142,12,28257,29872,28103,29729,0.0,2102
MN997409.1,AY502928.1,79.360,1938,359,35,6,1923,6,1922,0.0,1325
MN997409.1,AY714217.1,82.304,17716,2948,169,3956,21577,3883,21505,0.0,15175
MN997409.1,AY714217.1,80.063,5417,988,68,22539,27910,22429,27798,0.0,3936
MN997409.1,AY714217.1,90.117,1629,142,12,28257,29870,28103,29727,0.0,2098
MN997409.1,AY714217.1,79.360,1938,359,35,6,1923,6,1922,0.0,1325
MN997409.1,DQ898174.1,82.304,17716,2948,169,3956,21577,3883,21505,0.0,15175
MN997409.1,DQ898174.1,80.063,5417,988,68,22539,27910,22429,27798,0.0,3936
MN997409.1,DQ898174.1,90.189,1641,142,12,28257,29882,28103,29739,0.0,2121
MN997409.1,DQ898174.1,79.360,1938,359,35,6,1923,6,1922,0.0,1325
MN997409.1,AY283796.1,82.304,17716,2948,169,3956,21577,3867,21489,0.0,15175
MN997409.1,AY283796.1,80.100,5417,986,68,22539,27910,22413,27782,0.0,3947
MN997409.1,AY283796.1,90.117,1629,142,12,28257,29870,28087,29711,0.0,2098
MN997409.1,AY283796.1,79.325,1925,357,35,19,1923,3,1906,0.0,1312
MN997409.1,AY282752.2,82.304,17716,2948,169,3956,21577,3868,21490,0.0,15175
MN997409.1,AY282752.2,80.063,5417,988,68,22539,27910,22414,27783,0.0,3936
MN997409.1,AY282752.2,90.189,1641,142,12,28257,29882,28088,29724,0.0,2121
MN997409.1,AY282752.2,79.305,1928,358,35,16,1923,1,1907,0.0,1312


